permit_identifier,program_report_form_set_id,program_report_form_id,sewer_overflow_bypass_event_key,sewer_overflow_bypass_event_id_ext,sewer_overflow_bypass_description_text,sewer_overflow_bypass_reporting_requirement_code,sewer_overflow_reporting_requirement_desc,wet_weather_occurance_indicator,sewer_overflow_structure_type_code,sewer_overflow_structure_type_desc,sewer_overflow_structure_type_code_other_text,collection_system_identifier,permitted_feature_identifier,latitude,longitude,sewer_overflow_bypass_duration_hours,sewer_overflow_bypass_start_datetime,sewer_overflow_bypass_end_datetime,discharge_quantification_method_code,discharge_quantification_method_desc,sewer_overflow_bypass_discharge_volume_gallons,sewer_overflow_bypass_discharge_rate_gph,anticipated_bypass_text,anticipated_bypass_expect_limit_violation,anticipated_bypass_expect_limit_violation_text,payload_id,transaction_type,current_report_form_flag,replaced_date,replacing_payload_id,permit_identifier_coll,collection_system_identifier_coll,collection_system_name,collection_system_owner_type_code,collection_system_owner_type_desc,collection_system_population,percent_collection_system_css,payload_id_coll,received_date,transaction_type_coll,current_report_flag,replaced_date_coll,replacing_payload_id_coll,replacing_transaction_type
AK0022551,8,1,2807,1,SSO,1,5-day reporting for noncompliance that may endanger health or the environment,N,PUM,Pumping Station,,001,,61.135792,-149.872567,0.25,2023-09-22 17:30:00,2023-09-22 17:45:00,BPJ,Best Professional Judgement,250.0,,,,,278576982,N,Y,,,AK0022551,001,Anchorage Sanitary Sewer System,CTG,Municipality,291826.0,0.0,278352977.0,2025-03-04 17:33:32,R,Y,,,
AK0022551,8,1,2807,1,SSO,1,5-day reporting for noncompliance that may endanger health or the environment,N,PUM,Pumping Station,,001,,61.135792,-149.872567,0.25,2023-09-22 17:30:00,2023-09-22 17:45:00,BPJ,Best Professional Judgement,250.0,,,,,278576982,N,Y,,,AK0022551,001,Anchorage Sanitary Sewer System,CTG,Municipality,291826.0,0.0,275896429.0,2025-01-31 08:38:48,R,N,2025-03-04,278352977.0,R
AK0022551,9,1,2818,1,SSO,1,5-day reporting for noncompliance that may endanger health or the environment,Y,BAS,Basement Backup,,001,,61.170313,-149.902598,0.5,2023-10-27 13:15:00,2023-10-27 13:45:00,BPJ,Best Professional Judgement,1500.0,,,,,278576992,N,Y,,,AK0022551,001,Anchorage Sanitary Sewer System,CTG,Municipality,291826.0,0.0,278352977.0,2025-03-04 17:33:32,R,Y,,,
AK0022551,9,1,2818,1,SSO,1,5-day reporting for noncompliance that may endanger health or the environment,Y,BAS,Basement Backup,,001,,61.170313,-149.902598,0.5,2023-10-27 13:15:00,2023-10-27 13:45:00,BPJ,Best Professional Judgement,1500.0,,,,,278576992,N,Y,,,AK0022551,001,Anchorage Sanitary Sewer System,CTG,Municipality,291826.0,0.0,275896429.0,2025-01-31 08:38:48,R,N,2025-03-04,278352977.0,R
AZ0020524,1,1,2773,1,Pump Station Electrical Failure.,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,33.876665,-112.166347,0.5,2023-09-05 06:30:00,2023-09-05 07:00:00,BPJ,Best Professional Judgement,1212.0,,,,,278576966,N,Y,,,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,278352408.0,2025-03-04 17:33:32,R,Y,,,
AZ0020524,1,1,2773,1,Pump Station Electrical Failure.,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,33.876665,-112.166347,0.5,2023-09-05 06:30:00,2023-09-05 07:00:00,BPJ,Best Professional Judgement,1212.0,,,,,278576966,N,Y,,,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,275896427.0,2025-01-31 08:38:48,R,N,2025-03-04,278352408.0,R
AZ0020524,10,1,3027,1,SSO @ 2519 W. McLellan Blvd,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,Clean outs and toilet at private residence ,001,,33.532901,-112.113419,1.92,2024-03-31 18:25:00,2024-03-31 20:20:00,BPJ,Best Professional Judgement,1700.0,,,,,278577101,N,Y,,,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,278352408.0,2025-03-04 17:33:32,R,Y,,,
AZ0020524,10,1,3027,1,SSO @ 2519 W. McLellan Blvd,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,Clean outs and toilet at private residence ,001,,33.532901,-112.113419,1.92,2024-03-31 18:25:00,2024-03-31 20:20:00,BPJ,Best Professional Judgement,1700.0,,,,,278577101,N,Y,,,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,275896427.0,2025-01-31 08:38:48,R,N,2025-03-04,278352408.0,R
AZ0020524,11,1,3033,1,SSO @ 6101 W. Washington St.,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,33.447402,-112.192996,1.08,2024-04-03 15:55:00,2024-04-03 17:00:00,BPJ,Best Professional Judgement,1000.0,,,,,278577105,N,Y,,,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,278352408.0,2025-03-04 17:33:32,R,Y,,,
AZ0020524,11,1,3033,1,SSO @ 6101 W. Washington St.,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,33.447402,-112.192996,1.08,2024-04-03 15:55:00,2024-04-03 17:00:00,BPJ,Best Professional Judgement,1000.0,,,,,278577105,N,Y,,,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,275896427.0,2025-01-31 08:38:48,R,N,2025-03-04,278352408.0,R
AZ0020524,12,1,3042,1,SSO @9420 N. 14th St,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,33.572063,-112.052693,0.67,2024-04-11 08:30:00,2024-04-11 09:10:00,BPJ,Best Professional Judgement,4600.0,,,,,278577114,N,Y,,,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,278352408.0,2025-03-04 17:33:32,R,Y,,,
AZ0020524,12,1,3042,1,SSO @9420 N. 14th St,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,33.572063,-112.052693,0.67,2024-04-11 08:30:00,2024-04-11 09:10:00,BPJ,Best Professional Judgement,4600.0,,,,,278577114,N,Y,,,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,275896427.0,2025-01-31 08:38:48,R,N,2025-03-04,278352408.0,R
AZ0020524,13,1,3043,1,SSO @ 1501 N. 43rd Ave,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,private clean out,001,,33.464868,-112.151501,1.67,2024-04-14 18:50:00,2024-04-14 20:30:00,BPJ,Best Professional Judgement,400.0,,,,,278577115,N,Y,,,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,278352408.0,2025-03-04 17:33:32,R,Y,,,
AZ0020524,13,1,3043,1,SSO @ 1501 N. 43rd Ave,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,private clean out,001,,33.464868,-112.151501,1.67,2024-04-14 18:50:00,2024-04-14 20:30:00,BPJ,Best Professional Judgement,400.0,,,,,278577115,N,Y,,,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,275896427.0,2025-01-31 08:38:48,R,N,2025-03-04,278352408.0,R
AZ0020524,14,1,3079,1,SSO @2320 N. 70th Drive ,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,33.473674,-112.211307,0.68,2024-05-16 21:25:00,2024-05-16 22:06:00,BPJ,Best Professional Judgement,100.0,,,,,278577150,N,Y,,,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,278352408.0,2025-03-04 17:33:32,R,Y,,,
AZ0020524,14,1,3079,1,SSO @2320 N. 70th Drive ,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,33.473674,-112.211307,0.68,2024-05-16 21:25:00,2024-05-16 22:06:00,BPJ,Best Professional Judgement,100.0,,,,,278577150,N,Y,,,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,275896427.0,2025-01-31 08:38:48,R,N,2025-03-04,278352408.0,R
AZ0020524,15,1,2975,1,SSO @ 29675 N North Valley Parkway,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,33.754494,-112.106522,1.38,2024-07-14 19:15:00,2024-07-14 20:38:00,BPJ,Best Professional Judgement,750.0,,,,,278577217,N,Y,,,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,278352408.0,2025-03-04 17:33:32,R,Y,,,
AZ0020524,15,1,2975,1,SSO @ 29675 N North Valley Parkway,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,33.754494,-112.106522,1.38,2024-07-14 19:15:00,2024-07-14 20:38:00,BPJ,Best Professional Judgement,750.0,,,,,278577217,N,Y,,,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,275896427.0,2025-01-31 08:38:48,R,N,2025-03-04,278352408.0,R
AZ0020524,16,1,2556,1,SSO @2322  w. Thomas Rd,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,33.481006,-112.109638,1.75,2024-08-10 15:05:00,2024-08-10 16:50:00,BPJ,Best Professional Judgement,150.0,,,,,278577238,N,Y,,,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,278352408.0,2025-03-04 17:33:32,R,Y,,,
AZ0020524,16,1,2556,1,SSO @2322  w. Thomas Rd,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,33.481006,-112.109638,1.75,2024-08-10 15:05:00,2024-08-10 16:50:00,BPJ,Best Professional Judgement,150.0,,,,,278577238,N,Y,,,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,275896427.0,2025-01-31 08:38:48,R,N,2025-03-04,278352408.0,R
AZ0020524,17,1,2561,1,SSO @ 7228 N. Dreamy Draw Dr,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,33.542734,-112.045393,0.53,2024-08-15 20:55:00,2024-08-15 21:27:00,BPJ,Best Professional Judgement,1200.0,,,,,278577243,N,Y,,,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,278352408.0,2025-03-04 17:33:32,R,Y,,,
AZ0020524,17,1,2561,1,SSO @ 7228 N. Dreamy Draw Dr,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,33.542734,-112.045393,0.53,2024-08-15 20:55:00,2024-08-15 21:27:00,BPJ,Best Professional Judgement,1200.0,,,,,278577243,N,Y,,,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,275896427.0,2025-01-31 08:38:48,R,N,2025-03-04,278352408.0,R
AZ0020524,18,1,2664,1,SSO@ 4141 N. 104th Dr Phoenix Az 85037,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,broken sewer main pipe,001,,33.494362,-112.284889,0.3,2024-10-14 12:10:00,2024-10-14 12:28:00,BPJ,Best Professional Judgement,14000.0,,,,,278577279,N,Y,,,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,278352408.0,2025-03-04 17:33:32,R,Y,,,
AZ0020524,18,1,2664,1,SSO@ 4141 N. 104th Dr Phoenix Az 85037,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,broken sewer main pipe,001,,33.494362,-112.284889,0.3,2024-10-14 12:10:00,2024-10-14 12:28:00,BPJ,Best Professional Judgement,14000.0,,,,,278577279,N,Y,,,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,275896427.0,2025-01-31 08:38:48,R,N,2025-03-04,278352408.0,R
AZ0020524,19,1,2765,1,SSO @ 3532 W Thomas Road,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,Private Clean Out,001,,33.480894,-112.137875,1.23,2024-11-02 10:35:00,2024-11-02 11:49:00,BPJ,Best Professional Judgement,1077.0,,,,,278577298,N,Y,,,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,278352408.0,2025-03-04 17:33:32,R,Y,,,
AZ0020524,19,1,2765,1,SSO @ 3532 W Thomas Road,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,Private Clean Out,001,,33.480894,-112.137875,1.23,2024-11-02 10:35:00,2024-11-02 11:49:00,BPJ,Best Professional Judgement,1077.0,,,,,278577298,N,Y,,,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,275896427.0,2025-01-31 08:38:48,R,N,2025-03-04,278352408.0,R
AZ0020524,2,1,2775,1,Pump Station Mechanical Failure,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,Pump Station,001,,33.701403,-112.201254,0.17,2023-09-08 09:30:00,2023-09-08 09:40:00,BPJ,Best Professional Judgement,200.0,,,,,278576968,N,Y,,,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,278352408.0,2025-03-04 17:33:32,R,Y,,,
AZ0020524,2,1,2775,1,Pump Station Mechanical Failure,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,Pump Station,001,,33.701403,-112.201254,0.17,2023-09-08 09:30:00,2023-09-08 09:40:00,BPJ,Best Professional Judgement,200.0,,,,,278576968,N,Y,,,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,275896427.0,2025-01-31 08:38:48,R,N,2025-03-04,278352408.0,R
AZ0020524,20,1,2766,1,SSO @ 9401 N 7th Ave,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,33.571593,-112.082244,1.23,2024-11-04 19:14:00,2024-11-04 20:28:00,BPJ,Best Professional Judgement,126.0,,,,,278577299,N,Y,,,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,278352408.0,2025-03-04 17:33:32,R,Y,,,
AZ0020524,20,1,2766,1,SSO @ 9401 N 7th Ave,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,33.571593,-112.082244,1.23,2024-11-04 19:14:00,2024-11-04 20:28:00,BPJ,Best Professional Judgement,126.0,,,,,278577299,N,Y,,,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,275896427.0,2025-01-31 08:38:48,R,N,2025-03-04,278352408.0,R
AZ0020524,21,1,3110,1,SSO@6712 N.21st St,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,"manhole, bathtub, and shower of private residence",001,,33.535214,-112.038152,1.32,2024-12-01 12:11:00,2024-12-01 13:30:00,BPJ,Best Professional Judgement,200.0,,,,,278577325,N,Y,,,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,278352408.0,2025-03-04 17:33:32,R,Y,,,
AZ0020524,21,1,3110,1,SSO@6712 N.21st St,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,"manhole, bathtub, and shower of private residence",001,,33.535214,-112.038152,1.32,2024-12-01 12:11:00,2024-12-01 13:30:00,BPJ,Best Professional Judgement,200.0,,,,,278577325,N,Y,,,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,275896427.0,2025-01-31 08:38:48,R,N,2025-03-04,278352408.0,R
AZ0020524,22,1,3111,1,SSO @2929 W. Yorkshire Dr,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,manhole in parking lot &amp; shower drain in clubhouse,001,,33.6622,-112.122138,0.25,2024-12-03 10:00:00,2024-12-03 10:15:00,BPJ,Best Professional Judgement,300.0,,,,,278577326,N,Y,,,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,278352408.0,2025-03-04 17:33:32,R,Y,,,
AZ0020524,22,1,3111,1,SSO @2929 W. Yorkshire Dr,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,manhole in parking lot &amp; shower drain in clubhouse,001,,33.6622,-112.122138,0.25,2024-12-03 10:00:00,2024-12-03 10:15:00,BPJ,Best Professional Judgement,300.0,,,,,278577326,N,Y,,,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,275896427.0,2025-01-31 08:38:48,R,N,2025-03-04,278352408.0,R
AZ0020524,23,1,3119,1,SSO @ 3901 W. Elm St,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,2 manholes &amp;  High school restroom cleanout,001,,33.506054,-112.143145,0.83,2024-12-05 17:20:00,2024-12-05 18:10:00,BPJ,Best Professional Judgement,2600.0,,,,,278577333,N,Y,,,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,278352408.0,2025-03-04 17:33:32,R,Y,,,
AZ0020524,23,1,3119,1,SSO @ 3901 W. Elm St,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,2 manholes &amp;  High school restroom cleanout,001,,33.506054,-112.143145,0.83,2024-12-05 17:20:00,2024-12-05 18:10:00,BPJ,Best Professional Judgement,2600.0,,,,,278577333,N,Y,,,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,275896427.0,2025-01-31 08:38:48,R,N,2025-03-04,278352408.0,R
AZ0020524,24,1,3120,1,SSO@4349 E. Muirwood Dr,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,manhole and  cleanout in resident basement,001,,33.30247,-111.989418,1.85,2024-12-08 12:00:00,2024-12-08 13:51:00,BPJ,Best Professional Judgement,1000.0,,,,,278577334,N,Y,,,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,278352408.0,2025-03-04 17:33:32,R,Y,,,
AZ0020524,24,1,3120,1,SSO@4349 E. Muirwood Dr,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,manhole and  cleanout in resident basement,001,,33.30247,-111.989418,1.85,2024-12-08 12:00:00,2024-12-08 13:51:00,BPJ,Best Professional Judgement,1000.0,,,,,278577334,N,Y,,,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,275896427.0,2025-01-31 08:38:48,R,N,2025-03-04,278352408.0,R
AZ0020524,25,1,2224,1,SSO @ 6734 N.19th Street,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,manhole and private residence plumbing fixtures. ,001,,33.535772,-112.040829,0.17,2024-12-22 14:55:00,2024-12-22 15:05:00,BPJ,Best Professional Judgement,1550.0,,,,,273359838,N,N,2025-03-06,278577366.0,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,278352408.0,2025-03-04 17:33:32,R,Y,,,
AZ0020524,25,1,2224,1,SSO @ 6734 N.19th Street,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,manhole and private residence plumbing fixtures. ,001,,33.535772,-112.040829,0.17,2024-12-22 14:55:00,2024-12-22 15:05:00,BPJ,Best Professional Judgement,1550.0,,,,,273359838,N,N,2025-03-06,278577366.0,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,275896427.0,2025-01-31 08:38:48,R,N,2025-03-04,278352408.0,R
AZ0020524,25,1,3173,1,SSO @ 6734 N.19th Street,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,manhole and private residence plumbing fixtures. ,001,,33.535772,-112.040829,0.17,2024-12-22 16:55:00,2024-12-22 17:05:00,BPJ,Best Professional Judgement,1550.0,,,,,278577366,N,Y,,,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,278352408.0,2025-03-04 17:33:32,R,Y,,,
AZ0020524,25,1,3173,1,SSO @ 6734 N.19th Street,1,5-day reporting for noncompliance that may endanger health or the environment,N,OTH,Other,manhole and private residence plumbing fixtures. ,001,,33.535772,-112.040829,0.17,2024-12-22 16:55:00,2024-12-22 17:05:00,BPJ,Best Professional Judgement,1550.0,,,,,278577366,N,Y,,,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,275896427.0,2025-01-31 08:38:48,R,N,2025-03-04,278352408.0,R
AZ0020524,26,1,2343,1,SSO@7508 N 12TH ST ,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,33.545739,-112.056493,0.08,2025-02-03 08:00:00,2025-02-03 08:05:00,BPJ,Best Professional Judgement,600.0,,,,,276496994,N,N,2025-03-06,278577446.0,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,278352408.0,2025-03-04 17:33:32,R,Y,,,
AZ0020524,26,1,2343,1,SSO@7508 N 12TH ST ,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,33.545739,-112.056493,0.08,2025-02-03 08:00:00,2025-02-03 08:05:00,BPJ,Best Professional Judgement,600.0,,,,,276496994,N,N,2025-03-06,278577446.0,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,275896427.0,2025-01-31 08:38:48,R,N,2025-03-04,278352408.0,R
AZ0020524,26,1,2679,1,SSO@7508 N 12TH ST ,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,33.545739,-112.056493,0.08,2025-02-03 10:00:00,2025-02-03 10:05:00,BPJ,Best Professional Judgement,600.0,,,,,278577446,N,Y,,,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,278352408.0,2025-03-04 17:33:32,R,Y,,,
AZ0020524,26,1,2679,1,SSO@7508 N 12TH ST ,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,33.545739,-112.056493,0.08,2025-02-03 10:00:00,2025-02-03 10:05:00,BPJ,Best Professional Judgement,600.0,,,,,278577446,N,Y,,,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,275896427.0,2025-01-31 08:38:48,R,N,2025-03-04,278352408.0,R
AZ0020524,27,1,3723,1,SSO @ 6404 W Virginia Avenue ,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,33.477004,-112.197937,0.7,2025-05-22 01:38:00,2025-05-22 02:20:00,BPJ,Best Professional Judgement,1200.0,,,,,284084162,N,Y,,,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,278352408.0,2025-03-04 17:33:32,R,Y,,,
AZ0020524,27,1,3723,1,SSO @ 6404 W Virginia Avenue ,1,5-day reporting for noncompliance that may endanger health or the environment,N,MAN,Manhole,,001,,33.477004,-112.197937,0.7,2025-05-22 01:38:00,2025-05-22 02:20:00,BPJ,Best Professional Judgement,1200.0,,,,,284084162,N,Y,,,AZ0020524,001,CITY OF PHOENIX - 91ST AVENUE Collection System,CTG,Municipality,1700000.0,0.0,275896427.0,2025-01-31 08:38:48,R,N,2025-03-04,278352408.0,R
